"Country","Year","Season","Area","Fleets","Fleet1","Catch.Cat.","Discards.Imported.Or.Raised","Catch..kg","Source","p","Catch..kgOld"
"France",2002,2,"27.7.d","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",1325.13,"FillCountry",1,1325.13
"France",2002,2,"27.7.d","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",7.01,"FillCountry",1,7.01
"France",2002,2,"27.7.e","GNS_DEF_0_0","GNS_DEF","Landings","Imported",1801.63,"FillCountry",1,1801.63
"France",2002,2,"27.7.e","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",22342.63,"FillCountry",1,22342.63
"France",2002,2,"27.7.e","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",295.77,"FillCountry",1,295.77
"France",2002,2,"27.7.e","GTR_DEF_0_0","GNS_DEF","Landings","Imported",3473.95,"FillCountry",1,3473.95
"France",2002,2,"27.7.e","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",181.17,"FillCountry",1,181.17
"France",2002,2,"27.7.e","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",0,"FillCountry",1,0
"France",2002,2,"27.7.e","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",9690.76,"FillCountry",1,9690.76
"France",2002,2,"27.7.e","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",1248.8,"FillCountry",1,1248.8
"France",2002,2,"27.7.e","OTB_CRU_0_0","OTB_CRU","Landings","Imported",99.27,"FillCountry",1,99.27
"France",2002,2,"27.7.e","OTB_DEF_0_0","OTB_DEF","Landings","Imported",377.7,"FillCountry",1,377.7
"France",2002,2,"27.7.e","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",7711.33,"FillCountry",1,7711.33
"France",2002,2,"27.7.e","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",33498.75,"FillCountry",1,33498.75
"France",2002,2,"27.7.e","OTT-CRU","OTB_CRU","Landings","Imported",143.98,"FillCountry",1,143.98
"France",2002,2,"27.7.e","OTT-DEF","OTB_DEF","Landings","Imported",25.58,"FillCountry",1,25.58
"France",2002,2,"27.7.e","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",89.38,"FillCountry",1,89.38
"France",2002,2,"27.7.e","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",128.17,"FillCountry",1,128.17
"France",2002,2,"27.7.f","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",1143.79,"FillCountry",1,1143.79
"France",2002,2,"27.7.f","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",42.96,"FillCountry",1,42.96
"France",2002,2,"27.7.f","OTB_CRU_0_0","OTB_CRU","Landings","Imported",323.19,"FillCountry",1,323.19
"France",2002,2,"27.7.f","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",5078.33,"FillCountry",1,5078.33
"France",2002,2,"27.7.f","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",2225.41,"FillCountry",1,2225.41
"France",2002,2,"27.7.f","OTT-CRU","OTB_CRU","Landings","Imported",57.81,"FillCountry",1,57.81
"France",2002,2,"27.7.f","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",4.58,"FillCountry",1,4.58
"France",2002,2,"27.7.f","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",2.46,"FillCountry",1,2.46
"France",2002,2,"27.7.g","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",542.72,"FillCountry",1,542.72
"France",2002,2,"27.7.g","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",142.44,"FillCountry",1,142.44
"France",2002,2,"27.7.g","OTB_CRU_0_0","OTB_CRU","Landings","Imported",50515.89,"Imported",1,50515.89
"France",2002,2,"27.7.g","OTB_DEF_0_0","OTB_DEF","Landings","Imported",50.08,"FillCountry",1,50.08
"France",2002,2,"27.7.g","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",56523.96,"Imported",1,56523.96
"France",2002,2,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",352.43,"FillCountry",1,352.43
"France",2002,2,"27.7.g","OTT-CRU","OTB_CRU","Landings","Imported",11785.1,"FillCountry",1,11785.1
"France",2002,2,"27.7.g","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",8179.94,"FillCountry",1,8179.94
"France",2002,2,"27.7.g","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",474.02,"FillCountry",1,474.02
"France",2002,2,"27.7.h","GNS_DEF_0_0","GNS_DEF","Landings","Imported",9.71,"FillCountry",1,9.71
"France",2002,2,"27.7.h","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",2574.19,"FillCountry",1,2574.19
"France",2002,2,"27.7.h","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",774.83,"FillCountry",1,774.83
"France",2002,2,"27.7.h","GTR_DEF_0_0","GNS_DEF","Landings","Imported",282.56,"FillCountry",1,282.56
"France",2002,2,"27.7.h","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",68.94,"FillCountry",1,68.94
"France",2002,2,"27.7.h","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",0,"FillCountry",1,0
"France",2002,2,"27.7.h","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",2458.66,"FillCountry",1,2458.66
"France",2002,2,"27.7.h","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",241.18,"FillCountry",1,241.18
"France",2002,2,"27.7.h","OTB_CRU_0_0","OTB_CRU","Landings","Imported",10742.19,"FillCountry",1,10742.19
"France",2002,2,"27.7.h","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",21702.53,"FillCountry",1,21702.53
"France",2002,2,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",19919.78,"FillCountry",1,19919.78
"France",2002,2,"27.7.h","OTT-CRU","OTB_CRU","Landings","Imported",4142.07,"FillCountry",1,4142.07
"France",2002,2,"27.7.h","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",55136.02,"FillCountry",1,55136.02
"France",2002,2,"27.7.h","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",27391.9,"FillCountry",1,27391.9
"France",2002,2,"27.7.j","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",2061.57,"FillCountry",1,2061.57
"France",2002,2,"27.7.j","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",683.76,"FillCountry",1,683.76
"France",2002,2,"27.7.j","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",22.56,"FillCountry",1,22.56
"France",2002,2,"27.7.j","OTB_CRU_0_0","OTB_CRU","Landings","Imported",502.86,"FillCountry",1,502.86
"France",2002,2,"27.7.j","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",21969.51,"FillCountry",1,21969.51
"France",2002,2,"27.7.j","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",8621.66,"FillCountry",1,8621.66
"France",2002,2,"27.7.j","OTT-CRU","OTB_CRU","Landings","Imported",19.34,"FillCountry",1,19.34
"France",2002,2,"27.7.j","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",7526.71,"FillCountry",1,7526.71
"France",2002,2,"27.7.j","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",9112.56,"FillCountry",1,9112.56
"France",2002,2,"27.7.k","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",1.91,"FillCountry",1,1.91
"France",2002,2,"27.7.k","OTB_CRU_0_0","OTB_CRU","Landings","Imported",6706.44,"FillCountry",1,6706.44
"France",2002,2,"27.7.k","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",377.33,"FillCountry",1,377.33
"France",2002,2,"27.7.k","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",14.11,"FillCountry",1,14.11
"France",2002,2,"27.7.k","OTT-CRU","OTB_CRU","Landings","Imported",2693.23,"FillCountry",1,2693.23
"France",2002,2,"27.8.a","GNS_DEF_0_0","GNS_DEF","Landings","Imported",1867.75,"FillCountry",1,1867.75
"France",2002,2,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",3456.51,"FillCountry",1,3456.51
"France",2002,2,"27.8.a","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",552.77,"FillCountry",1,552.77
"France",2002,2,"27.8.a","GTR_DEF_0_0","GNS_DEF","Landings","Imported",3328.33,"FillCountry",1,3328.33
"France",2002,2,"27.8.a","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",12784.17,"FillCountry",1,12784.17
"France",2002,2,"27.8.a","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",45.4,"FillCountry",1,45.4
"France",2002,2,"27.8.a","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",11541.7,"FillCountry",1,11541.7
"France",2002,2,"27.8.a","OTB_CRU_0_0","OTB_CRU","Landings","Imported",16690.32,"FillCountry",1,16690.32
"France",2002,2,"27.8.a","OTB_DEF_0_0","OTB_DEF","Landings","Imported",0,"FillCountry",1,0
"France",2002,2,"27.8.a","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",83475.17,"Imported",1,83475.17
"France",2002,2,"27.8.a","OTT-CRU","OTB_CRU","Landings","Imported",64656.96,"Imported",1,64656.96
"France",2002,2,"27.8.a","OTT-DEF","OTB_DEF","Landings","Imported",280.13,"FillCountry",1,280.13
"France",2002,2,"27.8.a","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",60379.31,"FillCountry",1,60379.31
"France",2002,2,"27.8.a","SSC_DEF_0_0","MIS_MIS","Landings","Imported",9.01,"FillCountry",1,9.01
"France",2002,2,"27.8.b","GNS_DEF_0_0","GNS_DEF","Landings","Imported",783.38,"FillCountry",1,783.38
"France",2002,2,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",3486.74,"FillCountry",1,3486.74
"France",2002,2,"27.8.b","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",8.89,"FillCountry",1,8.89
"France",2002,2,"27.8.b","GTR_DEF_0_0","GNS_DEF","Landings","Imported",572.36,"FillCountry",1,572.36
"France",2002,2,"27.8.b","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",6100.24,"FillCountry",1,6100.24
"France",2002,2,"27.8.b","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",651.13,"FillCountry",1,651.13
"France",2002,2,"27.8.b","OTB_CRU_0_0","OTB_CRU","Landings","Imported",2746.92,"FillCountry",1,2746.92
"France",2002,2,"27.8.b","OTB_DEF_0_0","OTB_DEF","Landings","Imported",431.43,"FillCountry",1,431.43
"France",2002,2,"27.8.b","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",7974.64,"FillCountry",1,7974.64
"France",2002,2,"27.8.b","OTT-CRU","OTB_CRU","Landings","Imported",798.43,"FillCountry",1,798.43
"France",2002,2,"27.8.b","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",24.27,"FillCountry",1,24.27
"France",2002,2,"27.8.d","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",86.75,"FillCountry",1,86.75
"France",2002,2,"27.8.d","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",78.59,"FillCountry",1,78.59
"France",2002,2,"27.8.d","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",88.65,"FillCountry",1,88.65
"France",2002,2,"27.8.d","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",479.99,"FillCountry",1,479.99
"France",2002,2,"27.8.d","OTB_DEF_0_0","OTB_DEF","Landings","Imported",3.72,"FillCountry",1,3.72
"France",2002,2,"27.8.d","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",4328.22,"FillCountry",1,4328.22
"France",2002,2,"27.8.d","OTT-CRU","OTB_CRU","Landings","Imported",287.02,"FillCountry",1,287.02
"France",2002,2,"27.8.d","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",9991.19,"FillCountry",1,9991.19
"France",2002,3,"27.7.b","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",253.58,"FillCountry",1,253.58
"France",2002,3,"27.7.b","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",81.94,"FillCountry",1,81.94
"France",2002,3,"27.7.b","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",22649.72,"FillCountry",1,22649.72
"France",2002,3,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",6322.87,"FillCountry",1,6322.87
"France",2002,3,"27.7.b","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",23.69,"FillCountry",1,23.69
"France",2002,3,"27.7.c","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",387.82,"FillCountry",1,387.82
"France",2002,3,"27.7.c","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",0.24,"FillCountry",1,0.24
"France",2002,3,"27.7.c","OTB_CRU_0_0","OTB_CRU","Landings","Imported",456.03,"FillCountry",1,456.03
"France",2002,3,"27.7.c","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",1629.59,"FillCountry",1,1629.59
"France",2002,3,"27.7.c","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",471.97,"FillCountry",1,471.97
"France",2002,3,"27.7.c","OTT-CRU","OTB_CRU","Landings","Imported",5.27,"FillCountry",1,5.27
"France",2002,3,"27.7.c","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",8.17,"FillCountry",1,8.17
"France",2002,3,"27.7.d","GTR_DEF_0_0","GNS_DEF","Landings","Imported",4.13,"FillCountry",1,4.13
"France",2002,3,"27.7.d","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",1.19,"FillCountry",1,1.19
"France",2002,3,"27.7.d","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",149.91,"FillCountry",1,149.91
"France",2002,3,"27.7.d","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",29.8,"FillCountry",1,29.8
"France",2002,3,"27.7.d","OTB_DEF_0_0","OTB_DEF","Landings","Imported",25.87,"FillCountry",1,25.87
"France",2002,3,"27.7.d","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",24.63,"FillCountry",1,24.63
"France",2002,3,"27.7.d","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",646.3,"FillCountry",1,646.3
"France",2002,3,"27.7.d","OTT-DEF","OTB_DEF","Landings","Imported",2.03,"FillCountry",1,2.03
"France",2002,3,"27.7.e","GNS_DEF_0_0","GNS_DEF","Landings","Imported",2723.03,"FillCountry",1,2723.03
"France",2002,3,"27.7.e","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",45896.55,"FillCountry",1,45896.55
"France",2002,3,"27.7.e","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",1112.32,"FillCountry",1,1112.32
"France",2002,3,"27.7.e","GTR_DEF_0_0","GNS_DEF","Landings","Imported",4369.69,"FillCountry",1,4369.69
"France",2002,3,"27.7.e","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",262.12,"FillCountry",1,262.12
"France",2002,3,"27.7.e","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",0,"FillCountry",1,0
"France",2002,3,"27.7.e","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",0,"FillCountry",1,0
"France",2002,3,"27.7.e","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",2455.3,"FillCountry",1,2455.3
"France",2002,3,"27.7.e","OTB_CRU_0_0","OTB_CRU","Landings","Imported",2.7,"FillCountry",1,2.7
"France",2002,3,"27.7.e","OTB_DEF_0_0","OTB_DEF","Landings","Imported",224.22,"FillCountry",1,224.22
"France",2002,3,"27.7.e","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",11115.53,"FillCountry",1,11115.53
"France",2002,3,"27.7.e","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",52872.11,"FillCountry",1,52872.11
"France",2002,3,"27.7.e","OTT-DEF","OTB_DEF","Landings","Imported",2.53,"FillCountry",1,2.53
"France",2002,3,"27.7.e","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",67.03,"FillCountry",1,67.03
"France",2002,3,"27.7.e","OTT_DEF_>=120_0_0","OTB_DEF","Landings","Imported",26.26,"FillCountry",1,26.26
"France",2002,3,"27.7.e","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",278.71,"FillCountry",1,278.71
"France",2002,3,"27.7.f","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",230.71,"FillCountry",1,230.71
"France",2002,3,"27.7.f","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",144.68,"FillCountry",1,144.68
"France",2002,3,"27.7.f","OTB_CRU_0_0","OTB_CRU","Landings","Imported",6.38,"FillCountry",1,6.38
"France",2002,3,"27.7.f","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",3922.47,"FillCountry",1,3922.47
"France",2002,3,"27.7.f","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",3180.86,"FillCountry",1,3180.86
"France",2002,3,"27.7.f","OTT-CRU","OTB_CRU","Landings","Imported",16.05,"FillCountry",1,16.05
"France",2002,3,"27.7.f","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",193.56,"FillCountry",1,193.56
"France",2002,3,"27.7.g","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",1.25,"FillCountry",1,1.25
"France",2002,3,"27.7.g","OTB_CRU_0_0","OTB_CRU","Landings","Imported",0,"FillCountry",1,0
"France",2002,3,"27.7.g","OTB_DEF_0_0","OTB_DEF","Landings","Imported",10.14,"FillCountry",1,10.14
"France",2002,3,"27.7.g","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",9821.51,"FillCountry",1,9821.51
"France",2002,3,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",1421.47,"FillCountry",1,1421.47
"France",2002,3,"27.7.g","OTT-CRU","OTB_CRU","Landings","Imported",8138.35,"FillCountry",1,8138.35
"France",2002,3,"27.7.g","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",5668.86,"FillCountry",1,5668.86
"France",2002,3,"27.7.g","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",241.99,"FillCountry",1,241.99
"France",2002,3,"27.7.h","GNS_DEF_0_0","GNS_DEF","Landings","Imported",49.17,"FillCountry",1,49.17
"France",2002,3,"27.7.h","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",1099.18,"FillCountry",1,1099.18
"France",2002,3,"27.7.h","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",1947.91,"FillCountry",1,1947.91
"France",2002,3,"27.7.h","GTR_DEF_0_0","GNS_DEF","Landings","Imported",2767.97,"FillCountry",1,2767.97
"France",2002,3,"27.7.h","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",3677.57,"FillCountry",1,3677.57
"France",2002,3,"27.7.h","GTR_DEF_>=220_0_0","GNS_DEF","Landings","Imported",5313.84,"FillCountry",1,5313.84
"France",2002,3,"27.7.h","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",574.37,"FillCountry",1,574.37
"France",2002,3,"27.7.h","OTB_CRU_0_0","OTB_CRU","Landings","Imported",0,"FillCountry",1,0
"France",2002,3,"27.7.h","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",15529.87,"FillCountry",1,15529.87
"France",2002,3,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",17041.16,"FillCountry",1,17041.16
"France",2002,3,"27.7.h","OTT-CRU","OTB_CRU","Landings","Imported",2095.93,"FillCountry",1,2095.93
"France",2002,3,"27.7.h","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",63636.16,"FillCountry",1,63636.16
"France",2002,3,"27.7.h","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",27822.22,"FillCountry",1,27822.22
"France",2002,3,"27.7.j","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",1126.22,"FillCountry",1,1126.22
"France",2002,3,"27.7.j","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",260.15,"FillCountry",1,260.15
"France",2002,3,"27.7.j","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",64.88,"FillCountry",1,64.88
"France",2002,3,"27.7.j","OTB_CRU_0_0","OTB_CRU","Landings","Imported",1128.66,"FillCountry",1,1128.66
"France",2002,3,"27.7.j","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",29468.15,"FillCountry",1,29468.15
"France",2002,3,"27.7.j","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",11381.88,"FillCountry",1,11381.88
"France",2002,3,"27.7.j","OTT-CRU","OTB_CRU","Landings","Imported",48.9,"FillCountry",1,48.9
"France",2002,3,"27.7.j","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",20412.98,"FillCountry",1,20412.98
"France",2002,3,"27.7.j","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",7083.78,"FillCountry",1,7083.78
"France",2002,3,"27.7.k","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",490.59,"FillCountry",1,490.59
"France",2002,3,"27.7.k","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",9.9,"FillCountry",1,9.9
"France",2002,3,"27.7.k","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",15.77,"FillCountry",1,15.77
"France",2002,3,"27.7.k","OTB_CRU_0_0","OTB_CRU","Landings","Imported",6761.54,"FillCountry",1,6761.54
"France",2002,3,"27.7.k","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",274.83,"FillCountry",1,274.83
"France",2002,3,"27.7.k","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",45.52,"FillCountry",1,45.52
"France",2002,3,"27.7.k","OTT-CRU","OTB_CRU","Landings","Imported",2317.39,"FillCountry",1,2317.39
"France",2002,3,"27.8.a","GNS_DEF_0_0","GNS_DEF","Landings","Imported",1192.49,"FillCountry",1,1192.49
"France",2002,3,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",6564.59,"FillCountry",1,6564.59
"France",2002,3,"27.8.a","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",1745.95,"FillCountry",1,1745.95
"France",2002,3,"27.8.a","GTR_DEF_0_0","GNS_DEF","Landings","Imported",1093.52,"FillCountry",1,1093.52
"France",2002,3,"27.8.a","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",9909.69,"FillCountry",1,9909.69
"France",2002,3,"27.8.a","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",8597.47,"FillCountry",1,8597.47
"France",2002,3,"27.8.a","OTB_CRU_0_0","OTB_CRU","Landings","Imported",12874.37,"Imported",1,12874.37
"France",2002,3,"27.8.a","OTB_DEF_0_0","OTB_DEF","Landings","Imported",951.6,"FillCountry",1,951.6
"France",2002,3,"27.8.a","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",0,"FillCountry",1,0
"France",2002,3,"27.8.a","OTT-CRU","OTB_CRU","Landings","Imported",55847.04,"Imported",1,55847.04
"France",2002,3,"27.8.a","OTT-DEF","OTB_DEF","Landings","Imported",2632.48,"FillCountry",1,2632.48
"France",2002,3,"27.8.a","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",197048.34,"FillCountry",1,197048.34
"France",2002,3,"27.8.b","GNS_DEF_0_0","GNS_DEF","Landings","Imported",159.11,"FillCountry",1,159.11
"France",2002,3,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",795.06,"FillCountry",1,795.06
"France",2002,3,"27.8.b","GTR_CRU_0_0_0","GNS_DEF","Landings","Imported",18.58,"FillCountry",1,18.58
"France",2002,3,"27.8.b","GTR_DEF_0_0","GNS_DEF","Landings","Imported",471.99,"FillCountry",1,471.99
"France",2002,3,"27.8.b","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",3809.05,"FillCountry",1,3809.05
"France",2002,3,"27.8.b","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",244.31,"FillCountry",1,244.31
"France",2002,3,"27.8.b","OTB_CRU_0_0","OTB_CRU","Landings","Imported",117.26,"FillCountry",1,117.26
"France",2002,3,"27.8.b","OTB_DEF_0_0","OTB_DEF","Landings","Imported",368.12,"FillCountry",1,368.12
"France",2002,3,"27.8.b","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",0,"FillCountry",1,0
"France",2002,3,"27.8.b","OTT-CRU","OTB_CRU","Landings","Imported",911.26,"FillCountry",1,911.26
"France",2002,3,"27.8.b","OTT-DEF","OTB_DEF","Landings","Imported",6.85,"FillCountry",1,6.85
"France",2002,3,"27.8.b","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",167.65,"FillCountry",1,167.65
"France",2002,3,"27.8.d","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",482.23,"FillCountry",1,482.23
"France",2002,3,"27.8.d","GTR_DEF_100-119_0_0","GNS_DEF","Landings","Imported",730.99,"FillCountry",1,730.99
"France",2002,3,"27.8.d","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",0,"FillCountry",1,0
"France",2002,3,"27.8.d","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",1023.22,"FillCountry",1,1023.22
"France",2002,3,"27.8.d","OTT-CRU","OTB_CRU","Landings","Imported",230.87,"FillCountry",1,230.87
"France",2002,3,"27.8.d","OTT_DEF_>=70_0_0","OTB_DEF","Landings","Imported",11337.26,"FillCountry",1,11337.26
"France",2002,4,"27.7.b","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",51.85,"FillCountry",1,51.85
"France",2002,4,"27.7.b","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",9.2,"FillCountry",1,9.2
"France",2002,4,"27.7.b","OTB_CRU_0_0","OTB_CRU","Landings","Imported",195.34,"FillCountry",1,195.34
"France",2002,4,"27.7.b","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",38339.51,"FillCountry",1,38339.51
"France",2002,4,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",11165,"FillCountry",1,11165
"France",2002,4,"27.7.b","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",821.31,"FillCountry",1,821.31
"France",2002,4,"27.7.c","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",354.7,"FillCountry",1,354.7
"France",2002,4,"27.7.c","GTR_DEF_120-219_0_0","GNS_DEF","Landings","Imported",14.85,"FillCountry",1,14.85
"France",2002,4,"27.7.c","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",31.47,"FillCountry",1,31.47
"France",2002,4,"27.7.c","OTB_DEF_100-119_0_0","OTB_DEF","Landings","Imported",1954.21,"FillCountry",1,1954.21
"France",2002,4,"27.7.c","OTB_DEF_70-99_0_0","OTB_DEF","Landings","Imported",10665.16,"FillCountry",1,10665.16
"France",2002,4,"27.7.c","OTT_DEF_100-119_0_0","OTB_DEF","Landings","Imported",470.1,"FillCountry",1,470.1
"France",2002,4,"27.7.d","GNS_DEF_>=100_0_0","GNS_DEF","Landings","Imported",1.47,"FillCountry",1,1.47
"France",2002,4,"27.7.d","GTR_DEF_0_0","GNS_DEF","Landings","Imported",3.8,"FillCountry",1,3.8
"France",2002,4,"27.7.d","MIS_MIS_0_0_0_HC","MIS_MIS","Landings","Imported",157.35,"FillCountry",1,157.35
