Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Spain	1	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_>=70_0_0	191745	kWd	3059.00	Landings	R-Reported	Imported
Spain	4	Quarter	2024	sol.27.8ab	27.8.b	OTB_MCF_>=70_0_0	1757	kWd	54.21	Discards	R-Reported	Imported
Spain	3	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_>=100_0_0	102718	kWd	0.00	Landings	R-Reported	Imported
Spain	3	Quarter	2024	sol.27.8ab	27.8.b	OTB_MPD_>=70_0_0	0	kWd	0.00	Landings	R-Reported	Imported
Spain	1	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_60-79_0_0	264	kWd	79.60	Landings	R-Reported	Imported
Spain	2	Quarter	2024	sol.27.8ab	27.8.b	OTB_MPD_>=70_0_0	46811	kWd	1002.00	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	OTT_CRU_>=70_0_0	936856	kWd	738.10	Discards	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_>=70_0_0	259914	kWd	37933.18	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_>=70_0_0	561847	kWd	40879.27	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.a	OTB_CRU_>=70_0_0	156966	kWd	6285.57	Landings	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	MIS_MIS_0_0_0	3057183	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.a	MIS_MIS_0_0_0	3318558	kWd	7478.50	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_>=70_0_0	767688	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_>=70_0_0	184593	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_100-119_0_0_all	566399	kWd	0.00	Discards	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_all_0_0_all	99741	kWd	553.20	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_32-69_0_0	128270	kWd	3849.35	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_<16_0_0_all	12231	kWd	265.28	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_40-59_0_0	3722	kWd	2868.36	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_all_0_0_all	92603	kWd	952.42	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_100-119_0_0_all	518940	kWd	2982.13	Discards	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_all_0_0_all	10670	kWd	234.46	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_100-119_0_0_all	371486	kWd	0.00	Discards	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_100-119_0_0_all	507928	kWd	2035.47	Discards	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.b	OTT_CRU_>=70_0_0	561	kWd	2.61	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_all_0_0_all	146308	kWd	0.00	Discards	R-Reported	Imported
