Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	8575	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	LLS_FIF_0_0_0_all	8744	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all	335014	kWd	44.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_0_0_all	369330	kWd	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_90-119_0_0_all	925072	kWd	1167.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_DEF_>=120_0_0_all	41800	kWd	380.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.21	GNS_DEF_120-219_0_0_all	288	kWd	152.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.21	GNS_DEF_>=220_0_0_all	605	kWd	57.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.20	SDN_DEF_>=120_0_0_all	34248	kWd	158.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_HC	104691	kWd	907.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.20	OTB_DEF_>=120_0_0_all	156112	kWd	6074.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2022	tur.27.3a	27.3.a.20	LLS_FIF_0_0_0_all	1	kWd	288.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_>=220_0_0_all	3494	kWd	106.00	Landings	R-Reported	Imported
